link;produk;harga;layar;chipset;memori;ram;kamera;os;rating
https://www.hallogsm.com/harga-hp/realme-narzo-70/;Realme Narzo 70;Rp3.199.000;AMOLED 6.67 inci;Mediatek Dimensity 7050 (6 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/hmd-pulse-pro/;HMD Pulse Pro;Rp3.199.000;IPS LCD 6.56 inci;Unisoc T606 (12 nm);64 GB;4 GB;Belakang Dual 50 MP + 2 MP, Depan 5 MP;Android 14;7.4
https://www.hallogsm.com/harga-hp/hmd-pulse/;HMD Pulse;Rp2.499.000;IPS LCD 6.56 inci;Unisoc T606 (12 nm);64 GB;4 GB / 6 GB;Belakang Single 13 MP, Depan 8 MP;Android 14;7.2
https://www.hallogsm.com/harga-hp/realme-12-lite/;Realme 12 Lite;Rp9.999.999;IPS LCD 6.72 inci;Qualcomm SM6225 Snapdragon 685 (6 nm);128 GB / 256 GB;8 GB;Belakang Dual 108 MP + 2 MP, Depan 8 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-c55-5g/;Samsung Galaxy C55 5G;Rp4.599.000;Super AMOLED+ 6.7 inci;Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 50 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/vivo-y200i/;Vivo Y200i;Rp3.699.000;IPS LCD 6.72 inci;Qualcomm Snapdragon 4 Gen 2 (4 nm);256 GB / 512 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/itel-p55/;Itel P55;Rp1.299.000;IPS LCD 6.6 inci;Unisoc T606 (12 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 0.08 MP, Depan 8 MP;Android 13;8
https://www.hallogsm.com/harga-hp/huawei-pura-70-ultra/;Huawei Pura 70 Ultra;Rp17.999.000;LTPO OLED 6.8 inci;Kirin 9010 (7 nm);512 GB / 1 TB;16 GB;Belakang Triple 50 MP + 50 MP + 40 MP, Depan 13 MP;HarmonyOS 4.2;8.4
https://www.hallogsm.com/harga-hp/huawei-pura-70-plus/;Huawei Pura 70+;Rp17.899.000;LTPO OLED 6.8 inci;Kirin 9010 (7 nm);512 GB / 1 TB;16 GB;Belakang Triple 50 MP + 48 MP + 12.5 MP, Depan 13 MP;HarmonyOS 4.2;8.4
https://www.hallogsm.com/harga-hp/huawei-pura-70-pro/;Huawei Pura 70 Pro;Rp14.599.000;LTPO OLED 6.8 inci;Kirin 9010 (7 nm);256 GB / 512 GB / 1 TB;12 GB;Belakang Triple 50 MP + 48 MP + 12.5 MP, Depan 13 MP;HarmonyOS 4.2;8.4
https://www.hallogsm.com/harga-hp/huawei-pura-70/;Huawei Pura 70;Rp12.299.000;LTPO OLED 6.8 inci;Kirin 9010 (7 nm);256 GB / 512 GB / 1 TB;12 GB;Belakang Triple 50 MP + 12 MP + 13 MP, Depan 13 MP;HarmonyOS 4.2;8.2
https://www.hallogsm.com/harga-hp/vivo-t3x/;Vivo T3x;Rp2.599.000;IPS LCD 6.72 inci;Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm);128 GB / 256 GB;4 GB / 6 GB / 8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/motorola-edge-50-ultra/;Motorola Edge 50 Ultra;Rp17.299.000;P-OLED 6.7 inci;Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm);512 GB / 1 TB;12 GB / 16 GB;Belakang Triple 50 MP + 64 MP + 50 MP, Depan 50 MP;Android 14;8.6
https://www.hallogsm.com/harga-hp/motorola-edge-50-fusion/;Motorola Edge 50 Fusion;Rp6.099.000;P-OLED 6.7 inci;Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm) / Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm);128 GB / 256 GB / 512 GB;8 GB / 12 GB;Belakang Dual 50 MP + 13 MP, Depan 32 MP;Android 14;8.4
https://www.hallogsm.com/harga-hp/motorola-moto-g64/;Motorola Moto G64;Rp2.999.000;IPS LCD 6.5 inci;Mediatek Dimensity 7025 (6 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 50 MP + 8 MP, Depan 16 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/oppo-a1s/;Oppo A1s;Rp2.799.000;IPS LCD 6.72 inci;Mediatek Dimensity 6020 (7 nm);256 GB / 512 GB;12 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 13;8
https://www.hallogsm.com/harga-hp/oppo-a1i/;Oppo A1i;Rp2.499.000;IPS LCD 6.56 inci;Mediatek Dimensity 6020 (7 nm);256 GB;8 GB / 12 GB;Belakang 13 MP, Depan 5 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/google-pixel-8a/;Google Pixel 8a;Rp10.199.000;OLED 6.1 inci;Google Tensor G3 (4 nm);256 GB;8 GB;Belakang Dual 64 MP + 13 MP, Depan 13 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/realme-p1-pro-5g/;Realme P1 Pro 5G;Rp4.299.000;AMOLED 6.7 inci;Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 8 MP, Depan 16 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/realme-p1-5g/;Realme P1 5G;Rp2.899.000;AMOLED 6.67 inci;Mediatek Dimensity 7050 (6 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 14;7.6
https://www.hallogsm.com/harga-hp/xiaomi-redmi-pad-pro/;Xiaomi Redmi Pad Pro;Rp4.299.000;IPS LCD 12.1 inci;Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang 8 MP, Depan 8 MP;Android 14;7.6
https://www.hallogsm.com/harga-hp/nokia-6310-2024/;Nokia 6310 (2024);Rp9.999.999;TFT LCD 2.8 inci;Unisoc 6531F;16 MB;8 MB;Belakang VGA, Depan Tidak Ada;S30+;6.8
https://www.hallogsm.com/harga-hp/nokia-5310-2024/;Nokia 5310 (2024);Rp9.999.999;IPS LCD 2.8 inci;Unisoc 6531F;16 MB;8 MB;Belakang VGA, Depan Tidak Ada;S30+;6.4
https://www.hallogsm.com/harga-hp/nokia-230-2024/;Nokia 230 (2024);Rp9.999.999;TFT LCD 2.8 inci;Unisoc 6531F;16 MB;8 MB;Belakang 2 MP, Depan 2 MP;S30+;6.4
https://www.hallogsm.com/harga-hp/oppo-a3-pro-china/;Oppo A3 Pro (China);Rp4.499.000;AMOLED 6.67 inci;Mediatek Dimensity 7050 (6 nm);256 GB / 512 GB;8 GB / 12 GB;Belakang Dual 64 MP + 2 MP, Depan 8 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/honor-90-smart/;Honor 90 Smart;Rp3.999.000;IPS LCD 6.8 inci;Mediatek Dimensity 6020 (7 nm);128 GB;4 GB;Belakang Triple 108 MP + 2 MP + 2 MP, Depan 8 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/itel-rs4/;Itel RS4;Rp1.659.000;IPS LCD 6.56 inci;Mediatek Helio G99 Ultimate;128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 50 MP + QVGA, Depan 8 MP;Android 13;7.4
https://www.hallogsm.com/harga-hp/xiaomi-redmi-turbo-3/;Xiaomi Redmi Turbo 3;Rp4.499.000;AMOLED 6.67 inci;Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB;Belakang Dual 50 MP + 8 MP, Depan 20 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/realme-gt-neo6-se/;Realme GT Neo6 SE;Rp3.799.000;LTPO AMOLED 6.78 inci;Qualcomm Snapdragon 7+ Gen 3 (4 nm);256 GB / 512 GB;8 GB / 12 GB / 16 GB;Belakang Dual 50 MP + 8 MP, Depan 32 MP;Android 14;8.4
https://www.hallogsm.com/harga-hp/vivo-y100-4g/;Vivo Y100 4G;Rp3.399.000;AMOLED 6.67 inci;Qualcomm Snapdragon 4 Gen 2 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 8 MP, Depan 8 MP;Android 14;8
https://www.hallogsm.com/harga-hp/vivo-v30-lite-4g/;Vivo V30 Lite 4G;Rp4.799.000;AMOLED 6.67 inci;Qualcomm SM6225 Snapdragon 685 (6 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 14;8.6
https://www.hallogsm.com/harga-hp/honor-x7b-5g/;Honor X7b 5G;Rp9.999.999;IPS LCD 6.8 inci;Mediatek Dimensity 6020 (7 nm);256 GB;8 GB;Belakang Triple 108 MP + 2 MP + 2 MP, Depan 8 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/tecno-pova-6/;Tecno Pova 6;Rp2.799.000;IPS LCD 6.78 inci;Mediatek Helio G99 Ultimate (6nm);128 GB / 256 GB;8 GB;Belakang Dual 108 MP + 2 MP, Depan 32 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/tecno-pova-6-neo/;Tecno Pova 6 Neo;Rp9.999.999;IPS LCD 6.78 inci;Mediatek Helio G99 Ultimate (6nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/motorola-edge-50-pro/;Motorola Edge 50 Pro;Rp6.099.000;OLED 6.7 inci;Qualcomm Snapdragon 7 Gen 3 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 10 MP + 13 MP, Depan 50 MP;Android 14;8.4
https://www.hallogsm.com/harga-hp/realme-c65/;Realme C65;Rp2.399.000;IPS LCD 6.67 inci;Mediatek MT6769Z Helio G85 (12nm);128 GB / 256 GB;6 GB / 8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/oneplus-nord-ce4/;OnePlus Nord CE4;Rp4.799.000;AMOLED 6.7 inci;Qualcomm Snapdragon 7 Gen 3 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 8 MP, Depan 16 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/itel-s24/;Itel S24;Rp2.399.000;IPS LCD 6.6 inci;MediaTek Helio G91 Ultra;128 GB / 256 GB;4 GB / 8 GB;Belakang Dual 108 MP + 2 MP, Depan 8 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/samsung-galaxy-m55-5g/;Samsung Galaxy M55 5G;Rp8.599.000;Super AMOLED+ 6.7 inci;Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 50 MP;Android 14;8
https://www.hallogsm.com/harga-hp/vivo-v40-se-5g/;Vivo V40 SE 5G;Rp9.999.999;AMOLED 6.67 inci;Qualcomm Snapdragon 4 Gen 2 (4 nm);128 GB;6 GB / 8 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 14;8.6
https://www.hallogsm.com/harga-hp/vivo-pad3-pro/;Vivo Pad3 Pro;Rp6.599.000;IPS LCD 13.0 inci;Mediatek Dimensity 9300 (4 nm);128 GB / 256 GB / 512 GB;8 GB / 16 GB;Belakang Single 13MP, Depan 8MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/vivo-x-fold3-pro/;Vivo X Fold3 Pro;Rp21.999.000;Foldable LTPO AMOLED 8.03 inci;Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm);512 GB / 1 TB;16 GB;Belakang Triple 50 MP + 64 MP + 50 MP, Depan 32 MP + 32 MP;Android 14;8.8
https://www.hallogsm.com/harga-hp/vivo-x-fold3/;Vivo X Fold3;Rp26.999.000;Foldable LTPO AMOLED 8.03 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB;Belakang Triple 50 MP + 50 MP + 50 MP, Depan 32 MP;Android 14;8.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-tab-s6-lite-2024/;Samsung Galaxy Tab S6 Lite (2024);Rp5.899.000;TFT LCD 10.4 inci;Exynos 1280 (5 nm);64 GB / 128 GB;4 GB;Belakang Single 8MP, Depan 5MP;Android 14;7.6
https://www.hallogsm.com/harga-hp/oneplus-ace-3v/;OnePlus Ace 3V;Rp4.399.000;AMOLED 6.74 inci;Qualcomm Snapdragon 7+ Gen 3 (4 nm);256 GB / 512 GB;12 GB / 16 GB;Belakang Dual 50 MP + 8 MP, Depan 16 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/xiaomi-civi-4-pro/;Xiaomi Civi 4 Pro;Rp6.599.000;AMOLED 6.55 inci;Qualcomm Snapdragon 8s Gen 3 (4 nm);256 GB / 512 GB;12 GB / 16 GB;Belakang Triple 50 MP + 50 MP + 12 MP, Depan Dual 32 MP + 32 MP;Android 14;8.4
https://www.hallogsm.com/harga-hp/realme-12x/;Realme 12x;Rp3.099.000;IPS LCD 6.67 inci;Mediatek Dimensity 6100+ (6 nm);256 GB / 512 GB;12 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/vivo-t3/;Vivo T3;Rp3.799.000;AMOLED 6.67 inci;Mediatek Dimensity 7200 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 14;8.6
https://www.hallogsm.com/harga-hp/xiaomi-poco-c61/;Xiaomi Poco C61;Rp1.499.000;IPS LCD 6.71 inci;Mediatek Helio G36 (12 nm);64 GB / 128 GB;3 GB / 4 GB / 6 GB;Belakang Dual 8 MP + 0.08 MP, Depan 5 MP;Android 14 (Go edition);7.4
https://www.hallogsm.com/harga-hp/huawei-nova-12i/;Huawei Nova 12i;Rp9.999.999;IPS LCD 6.7 inci;Qualcomm Snapdragon 680 4G (6 nm);256 GB;8 GB;Belakang Dual 108 MP + 2 MP, Depan 8 MP;EMUI 14;8.6
https://www.hallogsm.com/harga-hp/huawei-nova-12-se/;Huawei Nova 12 SE;Rp9.999.999;OLED 6.67 inci;Qualcomm Snapdragon 680 4G (6 nm);256 GB;8 GB;Belakang Triple 100 MP + 8 MP + 2 MP, Depan 32 MP;HarmonyOS 4;8
https://www.hallogsm.com/harga-hp/huawei-nova-12s/;Huawei Nova 12s;Rp9.999.999;OLED 6.7 inci;Qualcomm SM7325 Snapdragon 778G 4G (6 nm);256 GB / 512 GB;8 GB;Belakang Dual 50 MP + 8 MP, Depan 60 MP;HarmonyOS 4.0;8
https://www.hallogsm.com/harga-hp/infinix-note-40-pro-plus/;Infinix Note 40 Pro+;Rp4.399.000;AMOLED 6.78 inci;Mediatek Dimensity 7020 (6 nm);256 GB;8 GB;Belakang Triple 108 MP + 2 MP + 2 MP, Depan 32 MP;Android 14;8
https://www.hallogsm.com/harga-hp/infinix-note-40-pro-5g/;Infinix Note 40 Pro 5G;Rp3.699.000;AMOLED 6.78 inci;Mediatek Dimensity 7020 (6 nm);256 GB;8 GB;Belakang Triple 108 MP + 2 MP + 2 MP, Depan 32 MP;Android 14;8
https://www.hallogsm.com/harga-hp/infinix-note-40-pro-4g/;Infinix Note 40 Pro 4G;Rp3.499.000;AMOLED 6.78 inci;Mediatek Helio G99 Ultimate;256 GB;8 GB / 12 GB;Belakang Triple 108 MP + 2 MP + 2 MP, Depan 32 MP;Android 14;8
https://www.hallogsm.com/harga-hp/infinix-note-40/;Infinix Note 40;Rp2.799.000;AMOLED 6.78 inci;Mediatek Helio G99 Ultimate;256 GB;8 GB;Belakang Triple 108 MP + 2 MP + QVGA, Depan 32 MP;Android 14;8
https://www.hallogsm.com/harga-hp/realme-narzo-70-pro-5g/;Realme Narzo 70 Pro 5G;Rp3.799.000;AMOLED 6.67 inci;Mediatek Dimensity 7050 (6 nm);128 GB / 256 GB;8 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 14;8
https://www.hallogsm.com/harga-hp/honor-magic6-rsr-porsche-design/;Honor Magic6 RSR Porsche Design;Rp21.999.000;LTPO OLED 6.8 inci;Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm);1 TB;24 GB;Belakang Triple 50 MP + 180 MP + 50 MP, Depan 50 MP;Android 14;8.8
https://www.hallogsm.com/harga-hp/honor-magic6-ultimate-edition/;Honor Magic6 Ultimate Edition;Rp15.299.000;LTPO OLED 6.8 inci;Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm);512 GB / 1 TB;16 GB;Belakang Triple 50 MP + 180 MP + 50 MP, Depan 50 MP;Android 14;8.8
https://www.hallogsm.com/harga-hp/motorola-moto-g-2024/;Motorola Moto G (2024);Rp3.099.000;IPS LCD 6.6 inci;Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm);128 GB;4 GB;Belakang Dual 50 MP + 50 MP, Depan 8 MP;Android 14;7.6
https://www.hallogsm.com/harga-hp/motorola-moto-g-power-2024/;Motorola Moto G Power (2024);Rp4.599.000;IPS LCD 6.7 inci;Mediatek Dimensity 7020 (6 nm);128 GB;8 GB;Belakang Dual 50 MP + 8 MP, Depan 16 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/xiaomi-poco-x6-neo/;Xiaomi Poco X6 Neo;Rp2.999.000;OLED 6.67 inci;Mediatek MT6833P Dimensity 6080 (6 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 108 MP + 2 MP, Depan 16 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/realme-c51s/;Realme C51s;Rp1.899.000;IPS LCD 6.7 inci;Unisoc Tiger T612 (12 nm);128 GB;6 GB;Belakang Dual 50 MP + 0.08 MP, Depan 5 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/vivo-y03/;Vivo Y03;Rp1.299.000;IPS LCD 6.56 inci;Mediatek MT6769Z Helio G85 (12nm);64 GB / 128 GB;4 GB;Belakang Dual 13 MP + QVGA, Depan 5 MP;Android 14;7.4
https://www.hallogsm.com/harga-hp/zte-blade-a54/;ZTE Blade A54;Rp1.049.000;IPS LCD 6.6 inci;Unisoc SC9863A (28nm);64 GB / 128 GB;4 GB;Belakang Dual 13 MP + 0.08 MP, Depan 2 MP;Android 13;7.4
https://www.hallogsm.com/harga-hp/vivo-iqoo-z9/;Vivo iQOO Z9;Rp3.799.000;AMOLED 6.67 inci;Mediatek Dimensity 7200 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 12 MP, Depan 16 MP;Android 14;8
https://www.hallogsm.com/harga-hp/samsung-galaxy-m15/;Samsung Galaxy M15;Rp2.599.000;Super AMOLED 6.5 inci;Mediatek Dimensity 6100+ (6 nm);128 GB / 256 GB;4 GB / 6 GB / 8 GB;Belakang Triple 50 MP + 5 MP + 2 MP, Depan 13 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-a55/;Samsung Galaxy A55;Rp5.999.000;Super AMOLED 6.6 inci;Exynos 1480;128 GB / 256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 12 MP + 5 MP, Depan 32 MP;Android 14;8
https://www.hallogsm.com/harga-hp/samsung-galaxy-m14-4g/;Samsung Galaxy M14 4G;Rp1.699.000;PLS LCD 6.7 inci;Qualcomm SM6225 Snapdragon 680 4G (6 nm);64 GB / 128 GB;4 GB / 6 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 13 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/realme-12-5g/;Realme 12 5G;Rp2.899.000;IPS LCD 6.72 inci;Mediatek Dimensity 6100+ (6 nm);128 GB;6 GB / 8 GB;Belakang Dual 108 MP + 2 MP, Depan 8 MP;Android 14;8
https://www.hallogsm.com/harga-hp/vivo-iqoo-pad-air/;Vivo iQOO Pad Air;Rp3.999.000;IPS LCD 11.5 inci;Qualcomm SM8250-AC Snapdragon 870 5G (7 nm);128 GB / 256 GB / 512 GB;8 GB / 12 GB;Belakang 8 MP, Depan 5 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/samsung-galaxy-f15-5g/;Samsung Galaxy F15 5G;Rp3.099.000;Super AMOLED 6.5 inci;Mediatek Dimensity 6100+ (6 nm);256 GB;8 GB;Belakang Triple 50 MP + 5 MP + 2 MP, Depan 13 MP;Android 14;7.6
https://www.hallogsm.com/harga-hp/oneplus-12r-genshin-impact-edition/;OnePlus 12R Genshin Impact Edition;Rp9.999.000;LTPO4 AMOLED 6.78 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);256 GB;16 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 14;8.4
https://www.hallogsm.com/harga-hp/meizu-21-pro/;Meizu 21 Pro;Rp10.999.000;LTPO AMOLED 6.79 inci;Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB;Belakang Triple 50 MP + 10 MP + 13 MP, Depan 32 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/oppo-f25-pro/;Oppo F25 Pro;Rp4.599.000;AMOLED 6.7 inci;Mediatek Dimensity 7050 (6 nm);128 GB / 256 GB;8 GB;Belakang Triple 64 MP + 8 MP + 2 MP, Depan 32 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/zte-nubia-focus-pro/;ZTE Nubia Focus Pro;Rp9.999.999;IPS LCD 6.6 inci;Unisoc T760 (6 nm);256 GB;8 GB;Belakang Dual 108 MP + 2 MP, Depan Belum Diketahui;Android 14;7.8
https://www.hallogsm.com/harga-hp/zte-nubia-focus/;ZTE Nubia Focus;Rp3.499.000;IPS LCD 6.6 inci;Unisoc T760 (6 nm);256 GB;8 GB;Belakang Dual 108 MP + 2 MP, Depan Belum Diketahui;Android 14;7.8
https://www.hallogsm.com/harga-hp/zte-nubia-neo-2/;ZTE Nubia Neo 2;Rp2.999.000;IPS LCD 6.72 inci;Unisoc T820 (6 nm);256 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan Belum Diketahui;Android 14;7.8
https://www.hallogsm.com/harga-hp/zte-nubia-music/;ZTE Nubia Music;Rp1.249.000;IPS LCD 6.6 inci;Unisoc SC9863A (28nm);128 GB;4 GB;Belakang Dual 50 MP + 2 MP, Depan Belum Diketahui;Android 14;7.6
https://www.hallogsm.com/harga-hp/tecno-camon-30-premier/;Tecno Camon 30 Premier;Rp9.999.999;LTPO AMOLED 6.77 inci;Mediatek Dimensity 8200 Ultimate;256 GB;8 GB;Belakang Triple 50 MP + 50 MP + 50 MP, Depan 50 MP;Android 14;8.2
https://www.hallogsm.com/harga-hp/tecno-camon-30-pro/;Tecno Camon 30 Pro;Rp9.999.999;AMOLED 6.78 inci;Mediatek Dimensity 8200 Ultimate;256 GB;8 GB;Belakang Triple 50 MP + 50 MP + 2 MP, Depan 50 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/tecno-camon-30-5g/;Tecno Camon 30 5G;Rp3.899.000;AMOLED 6.78 inci;Mediatek Dimensity 7020 (6 nm);256 GB / 512 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 50 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/tecno-camon-30/;Tecno Camon 30;Rp9.999.999;AMOLED 6.78 inci;Mediatek Helio G99 Ultimate;256 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 50 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/tecno-pova-6-pro/;Tecno Pova 6 Pro;Rp3.199.000;AMOLED 6.78 inci;Mediatek Dimensity 6080 (6 nm);256 GB;8 GB / 12 GB;Belakang Triple 108 MP + 2 MP + 0.08 MP, Depan 32 MP;Android 14;8
https://www.hallogsm.com/harga-hp/zte-nubia-flip/;ZTE Nubia Flip;Rp9.999.000;Foldable OLED 6.9 inci;Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm);128 GB;6 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/xiaomi-14-ultra/;Xiaomi 14 Ultra;Rp14.099.000;LTPO OLED 6.73 inci;Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB;"Belakang Quad 50 MP, f/1.6 or f/4.0, 23mm (wide), 1.0""-type, 1.6µm, multi-directional PDAF, Laser AF, OIS +  50 MP, f/2.5, 120mm (periscope telephoto), 1/2.51"", Dual-Pixel PDAF (30cm - ∞), OIS, 5x optical zoom + 50 MP, f/1.8, 75mm (telephoto), 1/2.51"", Dual-Pixel PDAF (10cm - ∞), OIS, 3.2x optical zoom + 50 MP, f/1.8, 12mm, 122˚ (ultrawide), 1/2.51"", Dual-Pixel PDAF + TOF 3D, (depth), Depan 32 MP, f/2.0, 22mm (wide), 0.7µm";Android 14;8.6
https://www.hallogsm.com/harga-hp/xiaomi-pad-6s-pro-12-4/;Xiaomi Pad 6S Pro 12.4;Rp7.199.000;IPS LCD 12.4 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);256 GB / 512 GB / 1 TB;8 GB / 12 GB / 16 GB;"Belakang Dual  50 MP, f/1.8, (wide), 1/2.76"", 0.64µm, PDAF + 2 MP, f/2.4, (depth)";Android 14;8.2
https://www.hallogsm.com/harga-hp/huawei-pocket-2/;Huawei Pocket 2;Rp16.299.000;Foldable LTPO OLED 6,94 inci;Kirin 9000S;256 GB / 512 GB / 1 TB;12 GB / 16 GB;Belakang Quad 50 MP, f/1.6, 23mm (wide), PDAF, Laser AF, OIS + 8 MP, f/2.4, 80mm (telephoto), PDAF, 3x optical zoom, OIS + 12 MP, f/2.2, 13mm (ultrawide), AF + 2 MP, (spectral), Depan 10.7 MP, f/2.2, (ultrawide);HarmonyOS 4.0;8.2
https://www.hallogsm.com/harga-hp/vivo-y200e/;Vivo Y200e;Rp3.799.000;AMOLED 6.67 inci;Qualcomm Snapdragon 4 Gen 2 (4 nm);128 GB;6 GB / 8 GB;Belakang Dual 50 MP, f/1.8, (wide), PDAF + 2 MP, f/2.4, (depth), Depan 16 MP, f/2.0, (wide);Android 14;8.4
https://www.hallogsm.com/harga-hp/huawei-enjoy-70z/;Huawei Enjoy 70z;Rp2.399.000;IPS LCD 6.75 inci;Kirin 710A (14 nm);128 GB / 256 GB;Belum Diketahui;Belakang Dual 13 MP, f/1.8, (wide), AF + 2 MP, f/2.4, (depth), Depan 8 MP, f/2.0;HarmonyOS 4.0;8.2
https://www.hallogsm.com/harga-hp/vivo-iqoo-z8/;Vivo iQOO Z8;Rp3.499.000;IPS LCD 6.64 inci;Mediatek Dimensity 8200 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 64 MP + 2 MP, Depan 16 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/vivo-y100t-5g/;Vivo Y100t 5G;Rp3.399.000;IPS LCD 6.64 inci;Mediatek Dimensity 8200 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 64 MP + 2 MP, Depan 16 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/zte-libero-flip/;ZTE Libero Flip;Rp6.499.000;AMOLED 6.7 inci;Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm);128 GB;6 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 13;8
