aps.product.thumb.href,aps.product.thumb.src,nama-produk,harga,ukuran-layar,chipset,memori,ram,kamera,jenis,rating-hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-magic6-lite-5g/,https://www.hallogsm.com/wp-content/uploads/2023/06/Honor-X50-300x300.jpg,Honor Magic6 Lite 5G,Rp7.199.000,AMOLED 6.78 inci,Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm),256 GB,8 GB,"Belakang Triple 108 MP + 5 MP + 2 MP, Depan 16 MP",Android 13,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/huawei-enjoy-70/,https://www.hallogsm.com/wp-content/uploads/2023/12/Huawei-Enjoy-70-300x300.webp,Huawei Enjoy 70,Rp2.599.000,TFT LCD 6.75 inci,Kirin 710A (14 nm),128 GB / 256 GB,Belum Diketahui,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",HarmonyOS 4.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-x7b/,https://www.hallogsm.com/wp-content/uploads/2023/12/Honor-Salin-jpg-300x300.webp,Honor X7b,Rp3.899.000,TFT LCD 6.8 inci,Qualcomm SM6225 Snapdragon 680 4G (6 nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang Triple 108 MP + 5 MP + 2 MP, Depan 8 MP",Android 13,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-spark-20/,https://www.hallogsm.com/wp-content/uploads/2023/12/Tecno-Spark-20-300x300.webp,Tecno Spark 20,Rp1.749.000,IPS LCD 6.6 inci,Mediatek MT6769Z Helio G85 (12nm),256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 32 MP",Android 13,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/meizu-21/,https://www.hallogsm.com/wp-content/uploads/2023/12/Meizu-21-300x300.webp,Meizu 21,Rp7.499.000,AMOLED 6.55 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 200 MP + 13 MP + 5 MP, Depan 16 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y100i/,https://www.hallogsm.com/wp-content/uploads/2023/12/Vivo-Y100i-300x300.webp,Vivo Y100i,Rp2.799.000,IPS LCD 6.64 inci,Mediatek MT6833V/ZA Dimensity 6020 (7 nm),512 GB,12 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-poco-x6-pro/,https://www.hallogsm.com/wp-content/uploads/2023/11/Harga-Xiaomi-Redmi-K70E-300x300.webp,Xiaomi Poco X6 Pro,Rp9.999.999,OLED 6.67 inci,Mediatek Dimensity 8300 Ultra (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 64 MP + 8 MP + 2 MP, Depan 16 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-hot-40i/,https://www.hallogsm.com/wp-content/uploads/2023/12/Infinix-Hot-40i-300x300.webp,Infinix Hot 40i,Rp1.599.000,IPS LCD 6.56 inci,Mediatek MT6769H Helio G88 (12nm),256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 32 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-k70-pro/,https://www.hallogsm.com/wp-content/uploads/2023/12/Xiaomi-Redmi-K70-300x300.webp,Xiaomi Redmi K70 Pro,Rp7.299.000,OLED 6.67 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB / 24 GB,"Belakang Triple 50 MP + 50 MP + 12 MP, Depan 16 MP",Android 14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-k70/,https://www.hallogsm.com/wp-content/uploads/2023/11/Xiaomi-Redmi-K70-300x300.webp,Xiaomi Redmi K70,Rp5.499.000,OLED 6.67 inci,Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP",Android 14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-k70e/,https://www.hallogsm.com/wp-content/uploads/2023/11/Xiaomi-Redmi-K70E-300x300.webp,Xiaomi Redmi K70E,Rp4.399.000,OLED 6.67 inci,Mediatek Dimensity 8300 Ultra (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 64 MP + 8 MP + 2 MP, Depan 16 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/huawei-matepad-pro-11-2024/,https://www.hallogsm.com/wp-content/uploads/2023/11/Huawei-MatePad-Pro-11-2024-300x300.webp,Huawei MatePad Pro 11 2024,Rp6.599.000,OLED 11 inci,Kirin 9000S (7 nm),256 GB / 512 GB,12 GB,"Belakang Dual 13 MP + 8 MP, Depan 16 MP",Harmony OS 4.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-red-magic-9-pro-plus/,https://www.hallogsm.com/wp-content/uploads/2023/11/ZTE-Nubia-Red-Magic-9-Pro-plus-300x300.webp,ZTE Nubia Red Magic 9 Pro+,Rp11.999.000,AMOLED 6.8 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB / 1 TB,16 GB / 24 GB,"Belakang Triple 50 MP + 50 MP + 2 MP, Depan 16 MP",Android 14,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-red-magic-9-pro/,https://www.hallogsm.com/wp-content/uploads/2023/11/ZTE-Nubia-Red-Magic-9-Pro-300x300.webp,ZTE Nubia Red Magic 9 Pro,Rp9.699.000,AMOLED 6.8 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 50 MP + 2 MP, Depan 16 MP",Android 14,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-reno11-pro-china/,https://www.hallogsm.com/wp-content/uploads/2023/11/Harga-Oppo-Reno11-China-300x300.webp,Oppo Reno11 Pro (China),Rp7.699.000,OLED 6.74 inci,Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),256 GB / 512 GB,12 GB,"Belakang Triple 50 MP + 32 MP + 8 MP, Depan 32 MP",Android 14,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-reno11-china/,https://www.hallogsm.com/wp-content/uploads/2023/11/Oppo-Reno11-China-300x300.webp,Oppo Reno11 (China),Rp5.499.000,OLED 6.7 inci,Mediatek MT6896 Dimensity 8200 (4 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 32 MP + 8 MP, Depan 32 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-v50s/,https://www.hallogsm.com/wp-content/uploads/2023/08/Harga-Realme-11x-300x300.jpg,Realme V50s,Rp3.099.000,IPS LCD 6.72 inci,Mediatek Dimensity 6100+ (6 nm),128 GB,6 GB / 8 GB,"Belakang Dual 13 MP + 2 MP, Depan 8 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y12-4g/,https://www.hallogsm.com/wp-content/uploads/2023/09/Vivo-Y17s-300x300.jpg,Vivo Y12 4G,Rp2.099.000,IPS LCD 6.56 inci,Mediatek MT6769Z Helio G85 (12nm),128 GB,6 GB,"Belakang Dual 13 MP + 2 MP, Depan 8 MP",Android 13,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-spark-20c/,https://www.hallogsm.com/wp-content/uploads/2023/11/HP-Tecno-Spark-20C-300x300.webp,Tecno Spark 20C,Rp1.499.000,IPS LCD 6.6 inci,MediaTek Helio G85 (12nm),128 GB,4 GB / 8 GB,"Belakang Dual 50 MP + 12 MP, Depan 8 MP",Android 13,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a25/,https://www.hallogsm.com/wp-content/uploads/2023/11/Samsung-Galaxy-A25-300x300.webp,Samsung Galaxy A25,Rp4.299.000,Super AMOLED 6.5 inci,Exynos 1280 (5 nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 13 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-100-pro/,https://www.hallogsm.com/wp-content/uploads/2023/11/Honor-100-Pro-300x300.webp,Honor 100 Pro,Rp9.999.999,AMOLED 6.78 inci,Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm),256 GB / 512 GB,12 GB / 16 GB,"Belakang Triple 50 MP + 32 MP + 12 MP, Depan Dual 50 MP + 2 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-100/,https://www.hallogsm.com/wp-content/uploads/2023/11/Honor-100-300x300.webp,Honor 100,Rp9.999.999,AMOLED 6.78 inci,Qualcomm Snapdragon 7 Gen 3,256 GB / 512 GB,12 GB / 16 GB,"Belakang Dual 50 MP + 12 MP, Depan 50 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-13r-pro/,https://www.hallogsm.com/wp-content/uploads/2023/11/Xiaomi-Redmi-Note-13R-Pro-300x300.webp,Xiaomi Redmi Note 13R Pro,Rp4.299.000,OLED 6.67 inci,Mediatek MT6833P Dimensity 6080 (6 nm),256 GB,12 GB,"Belakang Dual 100 MP + 2 MP, Depan 16 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-spark-go-2024/,https://www.hallogsm.com/wp-content/uploads/2023/11/Tecno-Spark-Go-2024-300x300.webp,Tecno Spark Go 2024,Rp1.399.000,IPS LCD 6.6 inci,Unisoc T606 (12 nm),128 GB,4 GB,"Belakang Dual 13 MP + 0.3 MP, Depan 8 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-pad-air2/,https://www.hallogsm.com/wp-content/uploads/2023/11/Oppo-Pad-Air2-300x300.webp,Oppo Pad Air2,Rp9.999.999,IPS LCD 11.35 inci,Mediatek MT8781 Helio G99 (6nm),128 GB / 256 GB,8 GB,"Belakang 8 MP, Depan 8 MP",Android 13,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-x100-pro/,https://www.hallogsm.com/wp-content/uploads/2023/11/Vivo-X100-Pro-300x300.webp,Vivo X100 Pro,Rp16.999.000,LTPO AMOLED 6.78 inci,Mediatek Dimensity 9300 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 50 MP + 50 MP + 50 MP, Depan 32 MP",Android 14,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-x100/,https://www.hallogsm.com/wp-content/uploads/2023/11/Vivo-X100-300x300.webp,Vivo X100,Rp11.999.000,LTPO AMOLED 6.78 inci,Mediatek Dimensity 9300 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 50 MP + 64 MP + 50 MP, Depan 32 MP",Android 14,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-m44/,https://www.hallogsm.com/wp-content/uploads/2023/11/Samsung-Galaxy-M44-300x300.webp,Samsung Galaxy M44,Rp9.999.999,PLS LCD 6.58 inci,Qualcomm SM8350 Snapdragon 888 5G (5 nm),128 GB,6 GB,"Belakang Triple 50 MP + 2 MP + 2 MP, Depan 13 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-x50i-plus/,https://www.hallogsm.com/wp-content/uploads/2023/11/Honor-X50i-Plus-300x300.webp,Honor X50i Plus,Rp3.499.000,AMOLED 6.7 inci,Mediatek Dimensity 6080 (6 nm),256 GB / 512 GB,12 GB,"Belakang Dual 108 MP + 2 MP, Depan 8 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-smart-8/,https://www.hallogsm.com/wp-content/uploads/2023/11/Infinix-Smart-8-jpg-300x300.webp,Infinix Smart 8,Rp1.099.000,IPS LCD 6.6 inci,Unisoc T606 (12 nm),128 GB,8 GB,"Belakang Dual 13 MP + 0.3 MP, Depan 8 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-13c/,https://www.hallogsm.com/wp-content/uploads/2023/11/Xiaomi-Redmi-13C-1-300x300.webp,Xiaomi Redmi 13C,Rp1.999.000,IPS LCD 6.74 inci,Mediatek MT6769Z Helio G85 (12nm),128 GB / 256 GB,4 GB / 6 GB / 8 GB,"Belakang Triple 50 MP + 2 MP + 0.8 MP, Depan 8 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-iqoo-12-pro/,https://www.hallogsm.com/wp-content/uploads/2023/11/Vivo-iQOO-12-Pro-300x300.webp,Vivo iQOO 12 Pro,Rp10.999.000,AMOLED 6.78 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB / 1 TB,16 GB,"Belakang Triple 50 MP + 64 MP + 50 MP, Depan 16 MP",Android 14,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-iqoo-12/,https://www.hallogsm.com/wp-content/uploads/2023/11/Vivo-iQOO-12-300x300.webp,Vivo iQOO 12,Rp8.599.000,AMOLED 6.78 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 50 MP + 64 MP + 50 MP, Depan 16 MP",Android 14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y27s/,https://www.hallogsm.com/wp-content/uploads/2023/11/Vivo-Y27s-1-jpg-300x300.webp,Vivo Y27s,Rp2.399.000,IPS LCD 6.64 inci,Qualcomm SM6225 Snapdragon 680 4G (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-poco-c65/,https://www.hallogsm.com/wp-content/uploads/2023/11/Xiaomi-Poco-C65-300x300.webp,Xiaomi Poco C65,Rp1.399.000,IPS LCD 6.74 inci,Mediatek MT6769Z Helio G85 (12nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang Dual 50 MP + 0.08 MP, Depan 5 MP",Android 13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/alcatel-1b-2022/,https://www.hallogsm.com/wp-content/uploads/2023/11/Alcatel-1B-2022-300x300.webp,Alcatel 1B (2022),Rp1.649.000,TFT LCD 5.5 inci,Mediatek MT6761 Helio A22 (12 nm),32 GB,2 GB,"Belakang 8 MP, Depan 5 MP",Android 11 (Go edition),6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a2-5g/,https://www.hallogsm.com/wp-content/uploads/2023/10/Oppo-A79-jpg-300x300.webp,Oppo A2 5G,Rp3.599.000,IPS LCD 6.72 inci,Mediatek Dimensity 6020 (7 nm),256 GB / 512 GB,12 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/huawei-nova-11-se/,https://www.hallogsm.com/wp-content/uploads/2023/11/Huawei-Nova-11-SE-jpg-300x300.webp,Huawei Nova 11 SE,Rp4.399.000,OLED 6.67 inci,Qualcomm Snapdragon 680 4G (6 nm),256 GB / 512 GB,12 GB,"Belakang Triple 100 MP + 8 MP + 2 MP, Depan 32 MP",HarmonyOS 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-pop-8/,https://www.hallogsm.com/wp-content/uploads/2023/10/Tecno-Pop-8-jpg-300x300.webp,Tecno Pop 8,Rp1.399.000,IPS LCD 6.6 inci,Unisoc T606 (12 nm),64 GB / 128 GB,3 GB / 4 GB,"Belakang Dual 13 MP + 0.08 MP, Depan 8 MP",Android 13 (Go edition),7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y100-5g/,https://www.hallogsm.com/wp-content/uploads/2023/10/Vivo-Y100-5G-jpg-300x300.webp,Vivo Y100 5G,Rp3.099.000,AMOLED 6.78 inci,Qualcomm SM6375 Snapdragon 695 5G (6 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Dual 64 MP + 2 MP, Depan 8 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/itel-a70-4g/,https://www.hallogsm.com/wp-content/uploads/2023/10/Itel-A70-4G-jpg-300x300.webp,Itel A70 4G,Rp1.299.000,IPS LCD 6.6 inci,Unisoc T603,128 GB / 256 GB,3 GB / 4 GB,"Belakang Dual 13 MP + 0.08 MP, Depan 8 MP",Android 13 (Go edition),7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-z-flip5-retro-edition/,https://www.hallogsm.com/wp-content/uploads/2023/10/Samsung-Galaxy-Z-Flip5-Retro-Edition-jpg-300x300.webp,Samsung Galaxy Z Flip5 Retro Edition,Rp9.999.999,Foldable Dynamic AMOLED 2x 6.7 inci,Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm),256 GB / 512 GB,8 GB,"Belakang Dual 12 MP + 12 MP, Depan 10 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a79/,https://www.hallogsm.com/wp-content/uploads/2023/10/Oppo-A79-jpg-300x300.webp,Oppo A79,Rp3.999.000,IPS LCD 6.72 inci,Mediatek Dimensity 6020 (7 nm),128 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a15-5g/,https://www.hallogsm.com/wp-content/uploads/2023/10/Samsung-Galaxy-A15-5G-300x300.webp,Samsung Galaxy A15 5G,Rp3.599.000,Super AMOLED 6.5 inci,Mediatek Dimensity 6100+ (6 nm),256 GB,8 GB,"Belakang Triple 50 MP + 5 MP + 2 MP, Depan 13 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a15/,https://www.hallogsm.com/wp-content/uploads/2023/10/Samsung-Galaxy-A15-300x300.webp,Samsung Galaxy A15,Rp2.899.000,Super AMOLED 6.5 inci,Mediatek MT8781 Helio G99 (6nm),128 GB / 256 GB,8 GB,"Belakang Triple 50 MP + 5 MP + 2 MP, Depan 13 MP",Android 14,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-14-pro/,https://www.hallogsm.com/wp-content/uploads/2023/10/Xiaomi-14-300x300.jpg,Xiaomi 14 Pro,Rp10.999.000,LTPO AMOLED 6.73 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 50 MP + 50 MP + 50 MP, Depan 32 MP",Android 14,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-zero-30-4g/,https://www.hallogsm.com/wp-content/uploads/2023/10/Infinix-Zero-30-4G-300x300.webp,Infinix Zero 30 4G,Rp2.899.000,AMOLED 6.78 inci,Mediatek MT8781 Helio G99 (6nm),256 GB,8 GB,"Belakang Triple 108 MP + 2 MP + 2 MP, Depan 50 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-t2-rusia/,https://www.hallogsm.com/wp-content/uploads/2023/10/Vivo-T2-300x300.webp,Vivo T2 (Rusia),Rp4.799.000,AMOLED 6.62 inci,Mediatek MT8781 Helio G99 (6nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Triple 64 MP + 2 MP + 2 MP, Depan 32 MP",Android 13,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/itel-pad1/,https://www.hallogsm.com/wp-content/uploads/2023/10/Itel-Pad-One-300x300.jpg,Itel Pad1,Rp1.599.000,IPS 10.1 inci,Unisoc SC9863A1 (28nm),128 GB,4 GB,"Belakang 5 MP, Depan 8 MP",Android 12 (Go edition),7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-v29e-india/,https://www.hallogsm.com/wp-content/uploads/2023/08/Vivo-V29e-300x300.jpg,Vivo V29e (India),Rp4.999.000,AMOLED 6.78 inci,Qualcomm SM6375 Snapdragon 695 5G (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 64 MP + 8 MP, Depan 50 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-z50s/,https://www.hallogsm.com/wp-content/uploads/2022/12/ZTE-Nubia-Z50-300x300.jpg,ZTE Nubia Z50S,Rp4.899.000,AMOLED 6.67 inci,Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm),128 GB / 256 GB / 512 GB / 1 TB,8 GB / 12 GB / 16 GB,"Belakang Dual 64 MP + 50 MP, Depan 16 MP",Android 13,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
